,B19058_002E,county,state
2489,261.0,127,47
2490,3144.0,147,47
2491,2440.0,051,47
2492,7042.0,009,47
2493,1875.0,021,47
2494,4602.0,019,47
2495,1856.0,057,47
2496,2005.0,055,47
2497,2723.0,097,47
2498,3112.0,099,47
2499,6728.0,113,47
2500,2027.0,115,47
2501,1136.0,133,47
2502,480.0,137,47
2503,7606.0,165,47
2504,1075.0,181,47
2505,478.0,169,47
2506,2503.0,187,47
2507,3228.0,003,47
2508,634.0,027,47
2509,4738.0,059,47
2510,4604.0,035,47
2511,67719.0,157,47
2512,332.0,175,47
2513,2915.0,025,47
2514,2565.0,077,47
2515,1945.0,081,47
2516,901.0,085,47
2517,3792.0,089,47
2518,3883.0,141,47
2519,1158.0,153,47
2520,6185.0,155,47
2521,889.0,161,47
2522,2146.0,199,48
2523,396.0,207,48
2524,1197.0,227,48
2525,653.0,289,48
2526,113.0,333,48
2527,927.0,337,48
2528,852.0,351,48
2529,1137.0,365,48
2530,494.0,389,48
2531,404.0,403,48
2532,23.0,421,48
2533,489.0,437,48
2534,4984.0,231,48
2535,971.0,063,48
2536,126.0,195,48
2537,4210.0,187,48
2538,520.0,077,48
2539,61.0,205,48
2540,1940.0,217,48
2541,1252.0,293,48
2542,3873.0,347,48
2543,332.0,369,48
2544,3495.0,367,48
2545,860.0,377,48
2546,3400.0,465,48
2547,132.0,109,48
2548,6929.0,135,48
2549,279.0,169,48
2550,11.0,173,48
2551,1254.0,185,48
2552,38726.0,453,48
2553,12482.0,085,48
2554,6102.0,005,48
2555,228.0,087,48
2556,162.0,101,48
2557,5360.0,209,48
2558,756.0,279,48
2559,93.0,295,48
2560,3.0,301,48
2561,2315.0,321,48
2562,378.0,371,48
2563,1126.0,395,48
2564,1587.0,397,48
2565,2230.0,401,48
2566,6923.0,441,48
2567,42.0,447,48
2568,824.0,455,48
2569,1324.0,471,48
2570,1715.0,499,48
2571,857.0,019,48
2572,1038.0,007,48
2573,368.0,075,48
2574,162.0,079,48
2575,158.0,081,48
2576,2530.0,091,48
2577,2812.0,099,48
2578,97.0,211,48
2579,1445.0,225,48
2580,815.0,341,48
2581,3523.0,349,48
2582,7618.0,375,48
2583,636.0,405,48
2584,513.0,415,48
2585,154.0,417,48
2586,6993.0,427,48
2587,41.0,433,48
2588,100.0,461,48
2589,3670.0,021,48
2590,1879.0,049,48
2591,259.0,191,48
2592,1297.0,025,48
2593,600.0,159,48
2594,1125.0,163,48
2595,104.0,103,48
2596,904.0,281,48
2597,600.0,307,48
2598,97.0,319,48
2599,121.0,125,48
2600,634.0,287,48
2601,80539.0,439,48
2602,1955.0,001,48
2603,4950.0,139,48
2604,522.0,239,48
2605,2086.0,265,48
2606,1619.0,331,48
2607,564.0,093,48
2608,1085.0,145,48
2609,802.0,047,48
2610,1062.0,015,48
2611,40.0,261,48
2612,21717.0,355,48
2613,546.0,089,48
2614,3011.0,409,48
2615,558.0,379,48
2616,3562.0,381,48
2617,119.0,385,48
2618,190.0,411,48
2619,65.0,413,48
2620,29.0,431,48
2621,1466.0,507,48
2622,1020.0,057,48
2623,150.0,065,48
2624,90.0,155,48
2625,1049.0,161,48
2626,371.0,175,48
2627,535.0,193,48
2628,206.0,197,48
2629,240.0,335,48
2630,1863.0,449,48
2631,88.0,045,48
2632,649.0,285,48
2633,4957.0,291,48
2634,881.0,445,48
2635,2361.0,497,48
2636,1759.0,143,48
2637,10627.0,039,48
2638,73.0,345,48
2639,140.0,129,48
2640,2546.0,013,48
2641,490.0,083,48
2642,849.0,353,48
2643,235.0,229,48
2644,2109.0,325,48
2645,407.0,475,48
2646,4304.0,213,48
2647,3221.0,203,48
2648,105.0,327,48
2649,3457.0,277,48
2650,647.0,149,48
2651,9487.0,491,48
2652,257.0,267,48
2653,46.0,317,48
2654,2964.0,373,48
2655,316.0,391,48
2656,2422.0,467,48
2657,2014.0,055,48
2658,948.0,487,48
2659,34.0,383,48
2660,185.0,501,48
2661,2051.0,189,48
2662,1758.0,419,48
2663,734.0,387,48
2664,469.0,399,48
2665,1734.0,407,48
2666,107.0,435,48
2667,4309.0,451,48
2668,2022.0,459,48
2669,3889.0,469,48
2670,2523.0,473,48
2671,2311.0,481,48
2672,6826.0,485,48
2673,1510.0,493,48
2674,8.0,033,48
2675,1103.0,219,48
2676,939.0,315,48
2677,5052.0,323,48
2678,4153.0,329,48
2679,6744.0,181,48
2680,261.0,297,48
2681,791.0,299,48
2682,1588.0,363,48
2683,1442.0,147,48
2684,722.0,255,48
2685,1087.0,123,48
2686,7151.0,041,48
2687,571.0,059,48
2688,1860.0,067,48
2689,501.0,165,48
2690,6970.0,183,48
2691,915.0,179,48
2692,515.0,313,48
2693,14242.0,303,48
2694,284.0,237,48
2695,4070.0,257,48
2696,785.0,259,48
2697,666.0,035,48
2698,392.0,153,48
2699,88647.0,029,48
2700,314.0,017,48
2701,880.0,071,48
2702,242.0,023,48
2703,16267.0,027,48
2704,32236.0,061,48
2705,16634.0,121,48
2706,5324.0,361,48
2707,995.0,233,48
2708,1019.0,477,48
2709,976.0,343,48
2710,532.0,429,48
2711,326.0,495,48
2712,210381.0,201,48
2713,436.0,003,48
2714,1418.0,053,48
2715,834.0,171,48
2716,1283.0,177,48
2717,129257.0,113,48
2718,412.0,305,48
2719,0.0,311,48
2720,800.0,503,48
2721,1396.0,505,48
2722,5674.0,251,48
2723,2026.0,221,48
2724,1897.0,223,48
2725,11904.0,309,48
2726,341.0,357,48
2727,3.0,269,48
2728,181.0,275,48
2729,2914.0,073,48
2730,36.0,095,48
2731,314.0,119,48
2732,84.0,137,48
2733,837.0,133,48
2734,704.0,253,48
2735,97.0,243,48
2736,474.0,247,48
2737,2558.0,249,48
2738,13012.0,339,48
2739,246.0,111,48
2740,1106.0,127,48
2741,21711.0,479,48
2742,16757.0,157,48
2743,13.0,011,48
2744,287.0,069,48
2745,42.0,235,48
2746,1902.0,273,48
2747,1311.0,489,48
2748,1971.0,097,48
2749,450.0,107,48
2750,655.0,115,48
2751,138.0,151,48
2752,1141.0,131,48
2753,999.0,051,48
2754,187.0,031,48
2755,1763.0,241,48
2756,15115.0,245,48
2757,100.0,271,48
2758,32.0,359,48
2759,887.0,117,48
2760,14074.0,167,48
2761,58956.0,141,48
2762,297.0,283,48
2763,8.0,393,48
2764,4.0,443,48
2765,1407.0,457,48
2766,1566.0,463,48
2767,197.0,483,48
2768,4966.0,037,48
2769,238.0,009,48
2770,622.0,043,48
2771,34.0,263,48
2772,71887.0,215,48
2773,9323.0,423,48
2774,481.0,425,48
2775,143.0,105,48
2776,376.0,027,49
2777,1762.0,045,49
2778,4847.0,053,49
2779,162.0,025,49
2780,380.0,043,49
2781,371.0,019,49
2782,49.0,031,49
2783,36.0,033,49
2784,207.0,051,49
2785,193.0,001,49
2786,1636.0,003,49
2787,1999.0,021,49
2788,695.0,039,49
2789,904.0,041,49
2790,11797.0,049,49
2791,8798.0,057,49
2792,742.0,013,49
2793,739.0,037,49
2794,29540.0,035,49
2795,1234.0,047,49
2796,2.0,009,49
2797,6619.0,011,49
2798,80.0,055,49
2799,995.0,007,49
2800,401.0,015,49
2801,135.0,029,49
2802,3075.0,005,49
2803,117.0,017,49
2804,269.0,023,49
2805,3581.0,021,50
2806,2043.0,019,50
2807,306.0,013,50
2808,1575.0,017,50
2809,6748.0,007,50
2810,1408.0,015,50
2811,3207.0,027,50
2812,2994.0,011,50
2813,2256.0,005,50
2814,3322.0,025,50
2815,2635.0,003,50
2816,1683.0,001,50
2817,575.0,009,50
2818,3105.0,023,50
2819,300.0,036,51
2820,1775.0,047,51
2821,1547.0,053,51
2822,511.0,079,51
2823,1865.0,085,51
2824,854.0,111,51
2825,1053.0,137,51
2826,686.0,595,51
2827,1727.0,197,51
2828,6448.0,550,51
2829,708.0,570,51
2830,2286.0,660,51
2831,1987.0,003,51
2832,299.0,021,51
2833,2494.0,019,51
2834,680.0,023,51
2835,952.0,029,51
2836,3178.0,195,51
2837,1664.0,520,51
2838,473.0,580,51
2839,5841.0,740,51
2840,338.0,830,51
2841,11997.0,810,51
2842,949.0,005,51
2843,1616.0,035,51
2844,596.0,640,51
2845,3041.0,191,51
2846,757.0,193,51
2847,341.0,133,51
2848,1437.0,139,51
2849,1980.0,155,51
2850,1616.0,187,51
2851,3653.0,510,51
2852,4687.0,590,51
2853,1539.0,630,51
2854,6871.0,650,51
2855,1176.0,009,51
2856,4337.0,013,51
2857,217.0,017,51
2858,2178.0,670,51
2859,1876.0,027,51
2860,10643.0,700,51
2861,1422.0,069,51
2862,2185.0,179,51
2863,4547.0,680,51
2864,1032.0,199,51
2865,15290.0,760,51
2866,1494.0,690,51
2867,750.0,125,51
2868,473.0,057,51
2869,4096.0,143,51
2870,590.0,720,51
2871,982.0,790,51
2872,367.0,065,51
2873,494.0,007,51
2874,552.0,750,51
2875,1149.0,840,51
2876,2023.0,001,51
2877,375.0,045,51
2878,646.0,063,51
2879,583.0,071,51
2880,996.0,077,51
2881,1603.0,135,51
2882,163.0,157,51
2883,3042.0,185,51
2884,420.0,530,51
2885,178.0,610,51
2886,439.0,685,51
2887,3651.0,730,51
2888,99.0,735,51
2889,420.0,183,51
2890,351.0,600,51
2891,1558.0,820,51
2892,1258.0,683,51
2893,8335.0,770,51
2894,1002.0,775,51
2895,4405.0,800,51
2896,14706.0,710,51
2897,755.0,037,51
2898,8840.0,041,51
2899,17613.0,059,51
2900,760.0,081,51
2901,1750.0,093,51
2902,1481.0,095,51
2903,1929.0,167,51
2904,820.0,620,51
2905,2280.0,173,51
2906,1815.0,540,51
2907,149.0,678,51
2908,2477.0,031,51
2909,11232.0,087,51
2910,4555.0,089,51
2911,825.0,099,51
2912,1647.0,109,51
2913,407.0,101,51
2914,538.0,103,51
2915,2409.0,105,51
2916,333.0,115,51
2917,489.0,119,51
2918,1109.0,147,51
2919,1064.0,149,51
2920,515.0,159,51
2921,2103.0,165,51
2922,1619.0,169,51
2923,3460.0,177,51
2924,459.0,181,51
2925,1050.0,011,51
2926,353.0,043,51
2927,2493.0,067,51
2928,328.0,097,51
2929,1617.0,117,51
2930,2586.0,121,51
2931,576.0,127,51
2932,2100.0,015,51
2933,828.0,049,51
2934,1441.0,051,51
2935,572.0,075,51
2936,2276.0,083,51
2937,4339.0,107,51
2938,503.0,113,51
2939,8799.0,153,51
2940,2931.0,161,51
2941,1166.0,175,51
2942,76.0,091,51
2943,1284.0,025,51
2944,1295.0,033,51
2945,1190.0,073,51
2946,878.0,131,51
2947,1292.0,141,51
2948,398.0,145,51
2949,1000.0,163,51
2950,2065.0,171,51
2951,1245.0,061,51
2952,3632.0,047,53
2953,2408.0,037,53
2954,13980.0,067,53
2955,11038.0,005,53
2956,311.0,013,53
2957,25169.0,011,53
2958,1684.0,003,53
2959,1221.0,001,53
2960,100.0,023,53
2961,4469.0,045,53
2962,7858.0,057,53
2963,3267.0,065,53
2964,35764.0,063,53
2965,578.0,043,53
2966,2890.0,007,53
2967,1609.0,031,53
2968,12638.0,035,53
2969,88782.0,033,53
2970,2029.0,049,53
2971,1057.0,051,53
2972,536.0,055,53
2973,676.0,059,53
2974,2015.0,075,53
2975,20001.0,077,53
2976,4983.0,009,53
2977,9196.0,015,53
2978,692.0,019,53
2979,1512.0,039,53
2980,6438.0,041,53
2981,2169.0,017,53
2982,6264.0,027,53
2983,3454.0,029,53
2984,47743.0,053,53
2985,330.0,069,53
2986,5028.0,021,53
2987,3133.0,071,53
2988,6038.0,025,53
2989,12677.0,073,53
2990,33961.0,061,53
2991,3998.0,033,54
2992,2526.0,069,54
2993,608.0,085,54
2994,706.0,013,54
2995,1005.0,065,54
2996,1904.0,043,54
2997,6247.0,081,54
2998,1226.0,007,54
2999,2128.0,079,54
3000,1106.0,001,54
3001,2216.0,005,54
3002,2373.0,047,54
3003,3614.0,099,54
3004,2360.0,109,54
3005,1780.0,035,54
3006,5783.0,055,54
3007,1388.0,097,54
3008,1052.0,101,54
3009,5388.0,003,54
3010,3860.0,019,54
3011,588.0,023,54
3012,1453.0,027,54
3013,1384.0,089,54
3014,1273.0,009,54
3015,380.0,017,54
3016,2657.0,025,54
3017,801.0,031,54
3018,3474.0,049,54
3019,1195.0,057,54
3020,3454.0,059,54
3021,1708.0,029,54
3022,1232.0,041,54
3023,1550.0,051,54
3024,2166.0,067,54
3025,511.0,075,54
3026,386.0,093,54
3027,514.0,095,54
3028,1844.0,083,54
3029,1367.0,087,54
3030,1138.0,091,54
3031,525.0,105,54
3032,6248.0,107,54
3033,994.0,015,54
3034,456.0,021,54
3035,2117.0,053,54
3036,3695.0,061,54
3037,1019.0,063,54
3038,407.0,073,54
3039,1021.0,103,54
3040,7600.0,011,54
3041,2533.0,037,54
3042,12879.0,039,54
3043,3432.0,045,54
3044,422.0,071,54
3045,2112.0,077,54
3046,11278.0,105,55
3047,849.0,119,55
3048,1376.0,137,55
3049,1468.0,001,55
3050,856.0,007,55
3051,801.0,065,55
3052,2064.0,081,55
3053,1028.0,093,55
3054,4512.0,141,55
3055,1417.0,003,55
3056,1112.0,015,55
3057,306.0,037,55
3058,3654.0,055,55
3059,10184.0,059,55
3060,491.0,051,55
3061,1197.0,019,55
3062,1995.0,109,55
3063,1398.0,083,55
3064,1488.0,069,55
3065,2576.0,135,55
3066,2560.0,005,55
3067,1414.0,113,55
3068,911.0,047,55
3069,1008.0,099,55
3070,933.0,077,55
3071,2538.0,075,55
3072,83913.0,079,55
3073,11749.0,101,55
3074,7704.0,139,55
3075,2224.0,033,55
3076,762.0,041,55
3077,1583.0,045,55
3078,2144.0,043,55
3079,1010.0,107,55
3080,1871.0,115,55
3081,5423.0,117,55
3082,1506.0,067,55
3083,438.0,078,55
3084,6301.0,087,55
3085,1218.0,123,55
3086,544.0,011,55
3087,2556.0,021,55
3088,734.0,061,55
3089,4763.0,063,55
3090,12214.0,009,55
3091,4755.0,035,55
3092,6044.0,073,55
3093,1176.0,085,55
3094,2108.0,095,55
3095,1130.0,121,55
3096,1007.0,129,55
3097,8669.0,133,55
3098,3801.0,027,55
3099,4933.0,127,55
3100,1565.0,125,55
3101,971.0,023,55
3102,1582.0,057,55
3103,3519.0,071,55
3104,3583.0,111,55
3105,3827.0,131,55
3106,1063.0,013,55
3107,3011.0,017,55
3108,19290.0,025,55
3109,1197.0,029,55
3110,2867.0,031,55
3111,4077.0,039,55
3112,1098.0,053,55
3113,1141.0,049,55
3114,328.0,091,55
3115,1850.0,089,55
3116,2914.0,097,55
3117,1053.0,103,55
3118,838.0,005,56
3119,269.0,023,56
3120,124.0,019,56
3121,2841.0,025,56
3122,2991.0,021,56
3123,488.0,009,56
3124,79.0,027,56
3125,229.0,039,56
3126,883.0,037,56
3127,251.0,031,56
3128,593.0,033,56
3129,259.0,003,56
3130,59.0,011,56
3131,650.0,029,56
3132,694.0,001,56
3133,391.0,007,56
3134,514.0,015,56
3135,564.0,041,56
3136,265.0,043,56
3137,173.0,017,56
3138,1434.0,013,56
3139,97.0,035,56
3140,206.0,045,56
